label	gene
downregulated.wound	FABP7
downregulated.wound	GCLC
downregulated.wound	IFI30
downregulated.wound	LCP2
downregulated.wound	LOX
downregulated.wound	LTF
downregulated.wound	MSL3
downregulated.wound	MYL1
downregulated.wound	NEK6
downregulated.wound	PGAM2
downregulated.wound	TCN1
downregulated.wound	VDAC2
downregulated.wound	ACTN1
downregulated.wound	AMPD1
downregulated.wound	C3
downregulated.wound	CCL18
downregulated.wound	CCL3
downregulated.wound	CCL3L1
downregulated.wound	CCNB1
downregulated.wound	FOSL1
downregulated.wound	HLA-DMB
downregulated.wound	HTR2A
downregulated.wound	IGFBP4
downregulated.wound	ISG15
downregulated.wound	ITGA5
downregulated.wound	LY96
downregulated.wound	ME1
downregulated.wound	NES
downregulated.wound	PKIA
downregulated.wound	PSAP
downregulated.wound	S100A8
downregulated.wound	SLC38A4
downregulated.wound	THBS3
downregulated.wound	ATP8B4
downregulated.wound	CTHRC1
downregulated.wound	DAB2
downregulated.wound	DOCK8
downregulated.wound	EML4
downregulated.wound	EP300
downregulated.wound	FCER1G
downregulated.wound	FGFR1
downregulated.wound	IFIT2
downregulated.wound	ITGB2
downregulated.wound	KLF4
downregulated.wound	MYOT
downregulated.wound	MYOZ1
downregulated.wound	PLEK
downregulated.wound	PLOD2
downregulated.wound	PNP
downregulated.wound	RAI14
downregulated.wound	SFRP4
downregulated.wound	SKA2
downregulated.wound	STEAP4
downregulated.wound	TNFRSF1B
downregulated.wound	TNNC1
downregulated.wound	TPM2
downregulated.wound	TYMS
downregulated.wound	YWHAZ
downregulated.wound	AMBN
downregulated.wound	ANGPTL2
downregulated.wound	ANXA1
downregulated.wound	APBB1IP
downregulated.wound	ATF3
downregulated.wound	BTG1
downregulated.wound	CA3
downregulated.wound	CCL28
downregulated.wound	CDA
downregulated.wound	CHI3L1
downregulated.wound	COL17A1
downregulated.wound	ENTPD1
downregulated.wound	FLNA
downregulated.wound	FXR1
downregulated.wound	GADD45G
downregulated.wound	GFPT1
downregulated.wound	GMFG
downregulated.wound	GPNMB
downregulated.wound	HSPA13
downregulated.wound	ICAM1
downregulated.wound	MORF4L1
downregulated.wound	MT1H
downregulated.wound	MYOF
downregulated.wound	NCF4
downregulated.wound	PPBP
downregulated.wound	PTX3
downregulated.wound	RAB8A
downregulated.wound	SMPX
downregulated.wound	SNX10
downregulated.wound	SRGN
downregulated.wound	TBXAS1
downregulated.wound	UBD
downregulated.wound	UCHL1
downregulated.wound	AHR
downregulated.wound	ALAS1
downregulated.wound	ANGPT2
downregulated.wound	ARL6IP5
downregulated.wound	ARNTL
downregulated.wound	BCAT1
downregulated.wound	CBL
downregulated.wound	CDKN1A
downregulated.wound	COL27A1
downregulated.wound	COL5A1
downregulated.wound	COL5A2
downregulated.wound	COL6A3
downregulated.wound	CYP2E1
downregulated.wound	ENO3
downregulated.wound	FITM1
downregulated.wound	GLIPR1
downregulated.wound	IER3
downregulated.wound	IL10
downregulated.wound	IL13RA1
downregulated.wound	IRF8
downregulated.wound	JCHAIN
downregulated.wound	KPNA2
downregulated.wound	LGMN
downregulated.wound	MT1HL1
downregulated.wound	MT1X
downregulated.wound	MYBPC1
downregulated.wound	MYO1F
downregulated.wound	NPL
downregulated.wound	PDLIM3
downregulated.wound	PEBP4
downregulated.wound	PHACTR3
downregulated.wound	POU2F3
downregulated.wound	SLC39A14
downregulated.wound	VRK1
downregulated.wound	ZFP36
downregulated.wound	ABLIM1
downregulated.wound	ACSL5
downregulated.wound	ACTB
downregulated.wound	ACTN2
downregulated.wound	AIF1
downregulated.wound	ANGPTL4
downregulated.wound	AOAH
downregulated.wound	AQP3
downregulated.wound	BICC1
downregulated.wound	BMP1
downregulated.wound	C1QTNF6
downregulated.wound	CARD16
downregulated.wound	CASP1
downregulated.wound	CD86
downregulated.wound	CORO1A
downregulated.wound	CXCL6
downregulated.wound	EMP1
downregulated.wound	EZR
downregulated.wound	GUSB
downregulated.wound	HCK
downregulated.wound	HMGA1
downregulated.wound	HPD
downregulated.wound	IRF1
downregulated.wound	IRF7
downregulated.wound	JAG1
downregulated.wound	KMO
downregulated.wound	LMNB1
downregulated.wound	LPL
downregulated.wound	MX1
downregulated.wound	MYH6
downregulated.wound	OLR1
downregulated.wound	PKIG
downregulated.wound	PLA2G7
downregulated.wound	PLAT
downregulated.wound	PLAU
downregulated.wound	POPDC3
downregulated.wound	PRKAA2
downregulated.wound	RDX
downregulated.wound	RRAD
downregulated.wound	S100A12
downregulated.wound	SERPINB1
downregulated.wound	SF3B1
downregulated.wound	SFRP1
downregulated.wound	SRSF11
downregulated.wound	SST
downregulated.wound	TFPI2
downregulated.wound	TLR2
downregulated.wound	TREM1
downregulated.wound	ZMAT3
downregulated.wound	ADM
downregulated.wound	ALOX5AP
downregulated.wound	ANPEP
downregulated.wound	ARHGAP30
downregulated.wound	ARL4C
downregulated.wound	ATRIP
downregulated.wound	B4GALT5
downregulated.wound	C4A
downregulated.wound	C4B
downregulated.wound	CASP10
downregulated.wound	CD44
downregulated.wound	CD47
downregulated.wound	CD82
downregulated.wound	CDH5
downregulated.wound	COL1A2
downregulated.wound	COL21A1
downregulated.wound	CSDE1
downregulated.wound	CSRNP1
downregulated.wound	CXCL12
downregulated.wound	CXCR6
downregulated.wound	EFEMP2
downregulated.wound	ELL3
downregulated.wound	FAM43A
downregulated.wound	FBN1
downregulated.wound	FKBP7
downregulated.wound	FNDC3B
downregulated.wound	HIVEP1
downregulated.wound	INHBA
downregulated.wound	INPP4A
downregulated.wound	JMJD1C
downregulated.wound	LITAF
downregulated.wound	LYZ
downregulated.wound	MANF
downregulated.wound	MEF2C
downregulated.wound	MELK
downregulated.wound	MMP14
downregulated.wound	MYC
downregulated.wound	MYL2
downregulated.wound	NCOA7
downregulated.wound	NDUFS3
downregulated.wound	NIN
downregulated.wound	NOP58
downregulated.wound	NPC2
downregulated.wound	NPY
downregulated.wound	OSMR
downregulated.wound	PCNA
downregulated.wound	PI4KA
downregulated.wound	PLAGL1
downregulated.wound	PMAIP1
downregulated.wound	PPP1R1A
downregulated.wound	PROCR
downregulated.wound	PRSS27
downregulated.wound	PTPRC
downregulated.wound	RAN
downregulated.wound	RGS22
downregulated.wound	RGS4
downregulated.wound	S100A11
downregulated.wound	SEC23A
downregulated.wound	SERPINB11
downregulated.wound	SHPRH
downregulated.wound	SLC8A1
downregulated.wound	ST3GAL4
downregulated.wound	TACC3
downregulated.wound	TNFAIP8L2
downregulated.wound	TNNI1
downregulated.wound	TOP2A
downregulated.wound	TYROBP
downregulated.wound	USP18
downregulated.wound	ADAM8
downregulated.wound	ADAMDEC1
downregulated.wound	ALG5
downregulated.wound	ANGEL2
downregulated.wound	BHLHE40
downregulated.wound	BTG2
downregulated.wound	CAP2
downregulated.wound	CCL19
downregulated.wound	CD2
downregulated.wound	CDC42BPB
downregulated.wound	CHRNA1
downregulated.wound	CLU
downregulated.wound	CNN2
downregulated.wound	CRABP1
downregulated.wound	CREM
downregulated.wound	CTH
downregulated.wound	CYBRD1
downregulated.wound	DCN
downregulated.wound	DNM1
downregulated.wound	DSTN
downregulated.wound	ETS1
downregulated.wound	FGL2
downregulated.wound	GATA3
downregulated.wound	GDI1
downregulated.wound	GNAI2
downregulated.wound	GXYLT2
downregulated.wound	HACD3
downregulated.wound	HAS2
downregulated.wound	HLA-DMA
downregulated.wound	IL4R
downregulated.wound	IL7R
downregulated.wound	KLK1
downregulated.wound	KRT2
downregulated.wound	LAMB2
downregulated.wound	LAMP2
downregulated.wound	LGALS4
downregulated.wound	LRCH2
downregulated.wound	LRRK2
downregulated.wound	MAD2L1
downregulated.wound	MMP11
downregulated.wound	MSN
downregulated.wound	MYO1E
downregulated.wound	MYO5A
downregulated.wound	NCAM1
downregulated.wound	NPM3
downregulated.wound	NQO1
downregulated.wound	NR2F2
downregulated.wound	NUDT6
downregulated.wound	PLK3
downregulated.wound	PLSCR1
downregulated.wound	POLG
downregulated.wound	PTGES3
downregulated.wound	RACGAP1
downregulated.wound	RAD51AP1
downregulated.wound	REEP5
downregulated.wound	RFTN1
downregulated.wound	RGS2
downregulated.wound	SAP30
downregulated.wound	SAT1
downregulated.wound	SERPINB10
downregulated.wound	SFRP2
downregulated.wound	SLC7A5
downregulated.wound	SOCS3
downregulated.wound	SOD2
downregulated.wound	STAT1
downregulated.wound	STMN1
downregulated.wound	TAF1D
downregulated.wound	TLR4
downregulated.wound	TMEM200A
downregulated.wound	TMEM38A
downregulated.wound	TUBB6
downregulated.wound	USP1
downregulated.wound	VAV1
downregulated.wound	VWF
downregulated.wound	ZMYM4
downregulated.wound	AHCY
downregulated.wound	AKR1B10
downregulated.wound	APOA1
downregulated.wound	APOE
downregulated.wound	ATXN2
downregulated.wound	CALU
downregulated.wound	CAMK4
downregulated.wound	CAPSL
downregulated.wound	CCDC50
downregulated.wound	CCR1
downregulated.wound	CCR2
downregulated.wound	CD68
downregulated.wound	CD8A
downregulated.wound	CD93
downregulated.wound	CDKN2A
downregulated.wound	CDS2
downregulated.wound	CFP
downregulated.wound	CKAP4
downregulated.wound	CLIC1
downregulated.wound	COTL1
downregulated.wound	CSF1
downregulated.wound	CSF2RB
downregulated.wound	CSGALNACT2
downregulated.wound	CXCL9
downregulated.wound	DDX18
downregulated.wound	DDX39A
downregulated.wound	DIO2
downregulated.wound	DLGAP5
downregulated.wound	DNAJC3
downregulated.wound	DPP4
downregulated.wound	DTWD1
downregulated.wound	EEA1
downregulated.wound	EFHC1
downregulated.wound	EIF2AK3
downregulated.wound	ENOSF1
downregulated.wound	ENTPD7
downregulated.wound	FAM3C
downregulated.wound	FCGR2A
downregulated.wound	FCGR2B
downregulated.wound	FCGR2C
downregulated.wound	FCN2
downregulated.wound	GALNS
downregulated.wound	GDA
downregulated.wound	GIT2
downregulated.wound	GPD1
downregulated.wound	GRN
downregulated.wound	HBEGF
downregulated.wound	HELZ
downregulated.wound	HERC1
downregulated.wound	HIF1A
downregulated.wound	HOXD10
downregulated.wound	HSPB6
downregulated.wound	IFNAR2
downregulated.wound	INPP5K
downregulated.wound	ITGB1
downregulated.wound	JUP
downregulated.wound	KATNBL1
downregulated.wound	LAPTM5
downregulated.wound	LDLR
downregulated.wound	LMNA
downregulated.wound	MAL2
downregulated.wound	MBP
downregulated.wound	MED14
downregulated.wound	MYCBP2
downregulated.wound	MYD88
downregulated.wound	NDUFB8
downregulated.wound	NFIL3
downregulated.wound	NFKBIZ
downregulated.wound	NR4A2
downregulated.wound	NSL1
downregulated.wound	OLFM3
downregulated.wound	P2RX4
downregulated.wound	PDCD4
downregulated.wound	PDX1
downregulated.wound	PDZK1
downregulated.wound	PFKFB1
downregulated.wound	PHF3
downregulated.wound	PLG
downregulated.wound	PTBP3
downregulated.wound	PTPN6
downregulated.wound	RAB11FIP2
downregulated.wound	REM1
downregulated.wound	RHOV
downregulated.wound	RNF128
downregulated.wound	RUNX1
downregulated.wound	S100A9
downregulated.wound	SAMD9
downregulated.wound	SEMA3B
downregulated.wound	SERPINA1
downregulated.wound	SGCD
downregulated.wound	SIX4
downregulated.wound	SLC25A4
downregulated.wound	SLC7A2
downregulated.wound	STC1
downregulated.wound	TAT
downregulated.wound	TBX18
downregulated.wound	TLN1
downregulated.wound	TM4SF1
downregulated.wound	TMED5
downregulated.wound	TMEM144
downregulated.wound	TRIM37
downregulated.wound	TRPC1
downregulated.wound	TUBA1C
downregulated.wound	TXNDC12
downregulated.wound	UBAP1
downregulated.wound	UCP2
downregulated.wound	UGDH
downregulated.wound	VGLL3
downregulated.wound	ZBP1
downregulated.wound	ZNF672
downregulated.wound	ABHD12B
downregulated.wound	ABRA
downregulated.wound	ACTR3
downregulated.wound	AGPAT4
downregulated.wound	AP4E1
downregulated.wound	ARRDC3
downregulated.wound	ATP11C
downregulated.wound	B2M
downregulated.wound	C6
downregulated.wound	CAST
downregulated.wound	CCDC80
downregulated.wound	CENPF
downregulated.wound	CKB
downregulated.wound	CLDN5
downregulated.wound	CLEC5A
downregulated.wound	CLEC7A
downregulated.wound	COQ10B
downregulated.wound	CRABP2
downregulated.wound	CTSH
downregulated.wound	CXCR4
downregulated.wound	CYP3A5
downregulated.wound	DDR2
downregulated.wound	DLK2
downregulated.wound	EDEM1
downregulated.wound	EMP3
downregulated.wound	ENPP2
downregulated.wound	FABP3
downregulated.wound	FKBP11
downregulated.wound	FXYD5
downregulated.wound	GBP2
downregulated.wound	GOLGA4
downregulated.wound	GYS1
downregulated.wound	IL1A
downregulated.wound	IL1RL1
downregulated.wound	ISG20
downregulated.wound	ITGA4
downregulated.wound	IVL
downregulated.wound	KHNYN
downregulated.wound	KIF16B
downregulated.wound	KLF6
downregulated.wound	KLRK1
downregulated.wound	KYNU
downregulated.wound	LBP
downregulated.wound	LGALS1
downregulated.wound	LRRC1
downregulated.wound	LRRC59
downregulated.wound	MDK
downregulated.wound	MEST
downregulated.wound	MFSD2A
downregulated.wound	MMP3
downregulated.wound	MMP7
downregulated.wound	MMP9
downregulated.wound	MRPS36
downregulated.wound	MYH9
downregulated.wound	MYOG
downregulated.wound	NDRG1
downregulated.wound	NFATC4
downregulated.wound	NKTR
downregulated.wound	OSR2
downregulated.wound	P4HA1
downregulated.wound	PDIA3
downregulated.wound	PDIA6
downregulated.wound	PDXK
downregulated.wound	PECAM1
downregulated.wound	PHKB
downregulated.wound	PLEK2
downregulated.wound	PSPH
downregulated.wound	PTGFR
downregulated.wound	PTPRE
downregulated.wound	RAC2
downregulated.wound	RASSF8
downregulated.wound	RBM5
downregulated.wound	RGS5
downregulated.wound	RHBG
downregulated.wound	S100A4
downregulated.wound	SAR1B
downregulated.wound	SCARB1
downregulated.wound	SCG2
downregulated.wound	SCGB1D1
downregulated.wound	SCGB1D2
downregulated.wound	SCGB1D4
downregulated.wound	SDC2
downregulated.wound	SENP5
downregulated.wound	SERPINA3
downregulated.wound	SH3D19
downregulated.wound	SHC1
downregulated.wound	SLC35D1
downregulated.wound	SLC5A1
downregulated.wound	SOAT1
downregulated.wound	STRADB
downregulated.wound	SYNCRIP
downregulated.wound	TBC1D1
downregulated.wound	TFAM
downregulated.wound	TGFB3
downregulated.wound	TGIF1
downregulated.wound	TTC14
downregulated.wound	TUBB
downregulated.wound	TUBB2A
downregulated.wound	UPB1
downregulated.wound	VAV3
downregulated.wound	XIRP1
downregulated.wound	ZNF217
downregulated.wound	ZNF81
downregulated.wound	ABHD5
downregulated.wound	ACADSB
downregulated.wound	ACOX2
downregulated.wound	ACP5
downregulated.wound	ADAMTS1
downregulated.wound	AEBP1
downregulated.wound	AGL
downregulated.wound	ALB
downregulated.wound	ANKZF1
downregulated.wound	ANXA2
downregulated.wound	ANXA5
downregulated.wound	ANXA6
downregulated.wound	APOLD1
downregulated.wound	ARGLU1
downregulated.wound	ASF1B
downregulated.wound	BIN2
downregulated.wound	C11orf96
downregulated.wound	C2CD2
downregulated.wound	CCL7
downregulated.wound	CDCA3
downregulated.wound	CEACAM1
downregulated.wound	CEP55
downregulated.wound	CHRNG
downregulated.wound	CLEC10A
downregulated.wound	CLEC4D
downregulated.wound	CORO1C
downregulated.wound	CSF3R
downregulated.wound	CXCR1
downregulated.wound	CYBA
downregulated.wound	DKK3
downregulated.wound	DYRK3
downregulated.wound	ENC1
downregulated.wound	ERO1A
downregulated.wound	ERRFI1
downregulated.wound	EXPH5
downregulated.wound	FCGR1A
downregulated.wound	FCGR1B
downregulated.wound	FCN1
downregulated.wound	FGF7
downregulated.wound	FKBP10
downregulated.wound	FYN
downregulated.wound	GALNT2
downregulated.wound	GAPDH
downregulated.wound	GFPT2
downregulated.wound	GLIPR2
downregulated.wound	GPR4
downregulated.wound	GPX3
downregulated.wound	HK3
downregulated.wound	HNRNPH2
downregulated.wound	HOMER2
downregulated.wound	HYOU1
downregulated.wound	IL10RB
downregulated.wound	IL1B
downregulated.wound	IL1R1
downregulated.wound	IL1R2
downregulated.wound	IL1RN
downregulated.wound	IL6R
downregulated.wound	INTS6
downregulated.wound	ITGA8
downregulated.wound	KLF5
downregulated.wound	KMT2E
downregulated.wound	LGALS3
downregulated.wound	LILRA1
downregulated.wound	LILRA2
downregulated.wound	LILRA4
downregulated.wound	LILRA5
downregulated.wound	LILRA6
downregulated.wound	LILRB1
downregulated.wound	LILRB2
downregulated.wound	LILRB3
downregulated.wound	LILRB5
downregulated.wound	LUM
downregulated.wound	MAGEL2
downregulated.wound	MATN2
downregulated.wound	MEF2A
downregulated.wound	MGMT
downregulated.wound	MGST1
downregulated.wound	MICU1
downregulated.wound	MIR21
downregulated.wound	MMP8
downregulated.wound	MOCS2
downregulated.wound	MSH2
downregulated.wound	MYO10
downregulated.wound	NCF1
downregulated.wound	NCKAP1L
downregulated.wound	NDUFA5
downregulated.wound	NLRP3
downregulated.wound	ODC1
downregulated.wound	PDE4B
downregulated.wound	PDIA4
downregulated.wound	PDK4
downregulated.wound	PEA15
downregulated.wound	PFKM
downregulated.wound	PITX2
downregulated.wound	PLS3
downregulated.wound	PRKCB
downregulated.wound	PRLR
downregulated.wound	PTK2B
downregulated.wound	QPCT
downregulated.wound	RAMP1
downregulated.wound	RAP2B
downregulated.wound	RBP4
downregulated.wound	RFTN2
downregulated.wound	RNASE2
downregulated.wound	RNASE3
downregulated.wound	RPS6KA1
downregulated.wound	RUNX1T1
downregulated.wound	S100A10
downregulated.wound	S100A6
downregulated.wound	SBNO2
downregulated.wound	SDF2L1
downregulated.wound	SDR16C5
downregulated.wound	SFXN3
downregulated.wound	SGMS2
downregulated.wound	SH3GLB2
downregulated.wound	SLC2A2
downregulated.wound	SLC30A7
downregulated.wound	SLC37A4
downregulated.wound	SOCS5
downregulated.wound	SRPRB
downregulated.wound	SRPX
downregulated.wound	ST6GAL1
downregulated.wound	TES
downregulated.wound	TGFA
downregulated.wound	THY1
downregulated.wound	TKT
downregulated.wound	TLR6
downregulated.wound	TMOD3
downregulated.wound	TNFRSF1A
downregulated.wound	TPRKB
downregulated.wound	TRDMT1
downregulated.wound	TRIM42
downregulated.wound	TRMT6
downregulated.wound	TXNRD1
downregulated.wound	UNC93B1
downregulated.wound	VIM
downregulated.wound	XIAP
downregulated.wound	ZBTB10
downregulated.wound	ZDHHC8
downregulated.wound	A3GALT2
downregulated.wound	ABCA1
downregulated.wound	ACP2
downregulated.wound	ADIPOQ
downregulated.wound	AK7
downregulated.wound	ALCAM
downregulated.wound	ALDH18A1
downregulated.wound	AMHR2
downregulated.wound	ANKRD1
